timestamp,username,ip_address,country,status,device_type,city,latitude,longitude,is_failed,is_success,hour,day_of_week,is_weekend,prev_timestamp,prev_country,prev_lat,prev_lon,prev_device,time_diff_min,geo_dist_km,geo_speed_kmh,ip_failed_count_10m,user_failed_count_10m,ip_distinct_users_10m
2026-07-02 08:39:20,user_18,242.250.9.90,US,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,8,3,0,2026-07-02 06:38:46,US,0.0,0.0,Server-Linux,120.56666666666666,0.0,0.0,0.0,0.0,1
2026-07-02 08:40:11,user_10,236.89.49.219,AU,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,8,3,0,2026-07-01 19:08:58,AU,0.0,0.0,Workstation-Windows,811.2166666666667,0.0,0.0,0.0,1.0,1
2026-07-02 08:54:05,user_18,242.250.9.90,US,Failed,Mobile-Android,Unknown,0.0,0.0,1,0,8,3,0,2026-07-02 08:39:20,US,0.0,0.0,Workstation-Windows,14.75,0.0,0.0,0.0,0.0,1
2026-07-02 08:57:25,user_2,107.72.189.21,FR,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,8,3,0,2026-07-02 08:34:20,FR,0.0,0.0,Server-Linux,23.083333333333332,0.0,0.0,0.0,0.0,1
2026-07-02 09:20:18,user_9,204.58.22.253,IN,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,9,3,0,2026-07-02 07:14:07,IN,0.0,0.0,Laptop-macOS,126.18333333333334,0.0,0.0,0.0,0.0,1
2026-07-02 09:25:04,user_18,242.250.9.90,US,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,9,3,0,2026-07-02 08:54:05,US,0.0,0.0,Mobile-Android,30.983333333333334,0.0,0.0,0.0,0.0,1
2026-07-02 09:55:56,user_8,192.188.21.161,JP,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,9,3,0,2026-07-02 08:39:10,JP,0.0,0.0,Mobile-iOS,76.76666666666667,0.0,0.0,0.0,0.0,1
2026-07-02 10:31:17,user_14,55.244.64.249,DE,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,10,3,0,2026-07-02 00:50:25,DE,0.0,0.0,Mobile-iOS,580.8666666666667,0.0,0.0,1.0,0.0,1
2026-07-02 10:49:37,user_16,21.73.167.18,AU,Success,Mobile-Android,Unknown,0.0,0.0,0,1,10,3,0,2026-07-02 08:21:27,AU,0.0,0.0,Mobile-iOS,148.16666666666666,0.0,0.0,0.0,0.0,1
2026-07-02 12:11:54,user_19,53.130.84.92,AU,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,12,3,0,2026-07-02 08:03:19,AU,0.0,0.0,Server-Linux,248.58333333333334,0.0,0.0,0.0,0.0,1
2026-07-02 12:37:32,user_13,175.190.51.108,US,Success,Mobile-Android,Unknown,0.0,0.0,0,1,12,3,0,2026-07-02 06:17:35,US,0.0,0.0,Workstation-Windows,379.95,0.0,0.0,0.0,0.0,1
2026-07-02 12:49:05,user_4,75.203.88.117,FR,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,12,3,0,2026-07-02 08:32:52,FR,0.0,0.0,Laptop-macOS,256.21666666666664,0.0,0.0,0.0,0.0,1
2026-07-02 13:04:52,user_6,150.53.2.88,US,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,13,3,0,2026-07-02 07:28:58,US,0.0,0.0,Mobile-iOS,335.9,0.0,0.0,0.0,0.0,1
2026-07-02 13:35:39,user_11,59.170.220.188,JP,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,13,3,0,2026-07-02 07:25:38,JP,0.0,0.0,Server-Linux,370.01666666666665,0.0,0.0,0.0,0.0,1
2026-07-02 13:42:13,user_10,236.89.49.219,AU,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,13,3,0,2026-07-02 08:40:11,AU,0.0,0.0,Laptop-macOS,302.03333333333336,0.0,0.0,0.0,1.0,1
2026-07-02 13:54:42,user_5,100.104.152.131,US,Success,Server-Linux,Unknown,0.0,0.0,0,1,13,3,0,2026-07-02 07:41:59,US,0.0,0.0,Server-Linux,372.71666666666664,0.0,0.0,0.0,0.0,1
2026-07-02 14:06:18,user_3,103.122.211.215,GB,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,14,3,0,2026-07-02 05:14:17,GB,0.0,0.0,Mobile-iOS,532.0166666666667,0.0,0.0,0.0,1.0,1
2026-07-02 15:31:40,user_19,53.130.84.92,AU,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,15,3,0,2026-07-02 12:11:54,AU,0.0,0.0,Mobile-iOS,199.76666666666668,0.0,0.0,0.0,0.0,1
2026-07-02 15:31:58,user_13,175.190.51.108,US,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,15,3,0,2026-07-02 12:37:32,US,0.0,0.0,Mobile-Android,174.43333333333334,0.0,0.0,0.0,0.0,1
2026-07-02 15:37:50,user_12,208.15.190.190,DE,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,15,3,0,2026-07-02 04:41:23,DE,0.0,0.0,Mobile-iOS,656.45,0.0,0.0,1.0,1.0,1
2026-07-02 15:38:51,root,206.81.164.50,JP,Success,Server-Linux,Unknown,0.0,0.0,0,1,15,3,0,2026-07-02 04:37:11,JP,0.0,0.0,Mobile-Android,661.6666666666666,0.0,0.0,0.0,0.0,1
2026-07-02 15:41:52,user_20,111.188.199.172,IN,Failed,Workstation-Windows,Unknown,0.0,0.0,1,0,15,3,0,2026-07-02 08:34:10,IN,0.0,0.0,Workstation-Windows,427.7,0.0,0.0,0.0,0.0,1
2026-07-02 15:43:16,user_1,103.180.93.15,FR,Success,Mobile-Android,Unknown,0.0,0.0,0,1,15,3,0,2026-07-02 04:34:38,FR,0.0,0.0,Server-Linux,668.6333333333333,0.0,0.0,0.0,0.0,1
2026-07-02 16:01:40,user_9,204.58.22.253,IN,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,16,3,0,2026-07-02 09:20:18,IN,0.0,0.0,Mobile-iOS,401.3666666666667,0.0,0.0,0.0,0.0,1
2026-07-02 16:16:46,user_13,175.190.51.108,US,Success,Mobile-Android,Unknown,0.0,0.0,0,1,16,3,0,2026-07-02 15:31:58,US,0.0,0.0,Mobile-iOS,44.8,0.0,0.0,0.0,0.0,1
2026-07-02 16:20:20,user_11,59.170.220.188,JP,Failed,Server-Linux,Unknown,0.0,0.0,1,0,16,3,0,2026-07-02 13:35:39,JP,0.0,0.0,Mobile-iOS,164.68333333333334,0.0,0.0,0.0,0.0,1
2026-07-02 16:43:46,user_5,100.104.152.131,US,Success,Server-Linux,Unknown,0.0,0.0,0,1,16,3,0,2026-07-02 13:54:42,US,0.0,0.0,Server-Linux,169.06666666666666,0.0,0.0,1.0,0.0,1
2026-07-02 17:16:10,db_backup,104.132.2.254,US,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,17,3,0,2026-07-02 08:34:18,US,0.0,0.0,Server-Linux,521.8666666666667,0.0,0.0,0.0,0.0,1
2026-07-02 17:23:49,user_15,131.229.51.135,JP,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,17,3,0,2026-07-02 07:47:20,JP,0.0,0.0,Workstation-Windows,576.4833333333333,0.0,0.0,0.0,1.0,1
2026-07-02 17:42:10,user_1,103.180.93.15,FR,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,17,3,0,2026-07-02 15:43:16,FR,0.0,0.0,Mobile-Android,118.9,0.0,0.0,1.0,0.0,1
2026-07-02 18:10:37,user_1,103.180.93.15,FR,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,18,3,0,2026-07-02 17:42:10,FR,0.0,0.0,Mobile-iOS,28.45,0.0,0.0,0.0,1.0,1
2026-07-02 18:13:12,user_14,55.244.64.249,DE,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,18,3,0,2026-07-02 10:31:17,DE,0.0,0.0,Workstation-Windows,461.9166666666667,0.0,0.0,1.0,0.0,1
2026-07-02 19:25:22,user_2,107.72.189.21,FR,Failed,Mobile-Android,Unknown,0.0,0.0,1,0,19,3,0,2026-07-02 08:57:25,FR,0.0,0.0,Workstation-Windows,627.95,0.0,0.0,0.0,0.0,1
2026-07-02 19:40:50,user_5,100.104.152.131,US,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,19,3,0,2026-07-02 16:43:46,US,0.0,0.0,Server-Linux,177.06666666666666,0.0,0.0,0.0,0.0,1
2026-07-02 21:34:03,user_6,150.53.2.88,US,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,21,3,0,2026-07-02 13:04:52,US,0.0,0.0,Mobile-iOS,509.18333333333334,0.0,0.0,0.0,0.0,1
2026-07-02 21:43:49,user_15,131.229.51.135,JP,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,21,3,0,2026-07-02 17:23:49,JP,0.0,0.0,Mobile-iOS,260.0,0.0,0.0,0.0,0.0,1
2026-07-02 22:08:42,db_backup,104.132.2.254,US,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,22,3,0,2026-07-02 17:16:10,US,0.0,0.0,Workstation-Windows,292.53333333333336,0.0,0.0,1.0,0.0,1
2026-07-02 22:09:54,user_5,100.104.152.131,US,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,22,3,0,2026-07-02 19:40:50,US,0.0,0.0,Mobile-iOS,149.06666666666666,0.0,0.0,0.0,0.0,1
2026-07-02 22:18:11,user_16,21.73.167.18,AU,Success,Mobile-Android,Unknown,0.0,0.0,0,1,22,3,0,2026-07-02 10:49:37,AU,0.0,0.0,Mobile-Android,688.5666666666667,0.0,0.0,0.0,0.0,1
2026-07-02 22:18:46,user_4,75.203.88.117,FR,Success,Mobile-Android,Unknown,0.0,0.0,0,1,22,3,0,2026-07-02 12:49:05,FR,0.0,0.0,Workstation-Windows,569.6833333333333,0.0,0.0,0.0,0.0,1
2026-07-02 22:22:58,user_16,21.73.167.18,AU,Success,Mobile-Android,Unknown,0.0,0.0,0,1,22,3,0,2026-07-02 22:18:11,AU,0.0,0.0,Mobile-Android,4.783333333333333,0.0,0.0,0.0,0.0,1
2026-07-02 22:29:34,user_1,103.180.93.15,FR,Success,Server-Linux,Unknown,0.0,0.0,0,1,22,3,0,2026-07-02 18:10:37,FR,0.0,0.0,Workstation-Windows,258.95,0.0,0.0,0.0,0.0,1
2026-07-02 22:43:46,user_6,150.53.2.88,US,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,22,3,0,2026-07-02 21:34:03,US,0.0,0.0,Mobile-iOS,69.71666666666667,0.0,0.0,0.0,0.0,1
2026-07-02 22:52:28,user_15,131.229.51.135,JP,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,22,3,0,2026-07-02 21:43:49,JP,0.0,0.0,Workstation-Windows,68.65,0.0,0.0,0.0,0.0,1
2026-07-02 22:55:32,root,206.81.164.50,JP,Failed,Mobile-Android,Unknown,0.0,0.0,1,0,22,3,0,2026-07-02 15:38:51,JP,0.0,0.0,Server-Linux,436.68333333333334,0.0,0.0,0.0,1.0,1
2026-07-02 23:01:51,user_3,103.122.211.215,GB,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 14:06:18,GB,0.0,0.0,Mobile-iOS,535.55,0.0,0.0,0.0,0.0,1
2026-07-02 23:04:48,user_17,132.89.60.14,AU,Success,Mobile-Android,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 08:21:32,AU,0.0,0.0,Server-Linux,883.2666666666667,0.0,0.0,0.0,0.0,1
2026-07-02 23:14:32,user_14,55.244.64.249,DE,Success,Mobile-Android,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 18:13:12,DE,0.0,0.0,Mobile-iOS,301.3333333333333,0.0,0.0,0.0,0.0,1
2026-07-02 23:15:24,user_3,103.122.211.215,GB,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 23:01:51,GB,0.0,0.0,Workstation-Windows,13.55,0.0,0.0,1.0,0.0,1
2026-07-02 23:16:39,user_8,192.188.21.161,JP,Success,Mobile-Android,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 09:55:56,JP,0.0,0.0,Mobile-iOS,800.7166666666667,0.0,0.0,0.0,1.0,1
2026-07-02 23:19:51,user_17,132.89.60.14,AU,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 23:04:48,AU,0.0,0.0,Mobile-Android,15.05,0.0,0.0,0.0,0.0,1
2026-07-02 23:26:35,user_2,107.72.189.21,FR,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 19:25:22,FR,0.0,0.0,Mobile-Android,241.21666666666667,0.0,0.0,0.0,0.0,1
2026-07-02 23:46:57,user_12,208.15.190.190,DE,Success,Server-Linux,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 15:37:50,DE,0.0,0.0,Workstation-Windows,489.1166666666667,0.0,0.0,0.0,0.0,1
2026-07-02 23:47:29,user_17,132.89.60.14,AU,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 23:19:51,AU,0.0,0.0,Workstation-Windows,27.633333333333333,0.0,0.0,0.0,0.0,1
2026-07-02 23:48:04,user_11,59.170.220.188,JP,Success,Mobile-Android,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 16:20:20,JP,0.0,0.0,Server-Linux,447.73333333333335,0.0,0.0,1.0,0.0,1
2026-07-02 23:58:02,user_15,131.229.51.135,JP,Success,Mobile-Android,Unknown,0.0,0.0,0,1,23,3,0,2026-07-02 22:52:28,JP,0.0,0.0,Laptop-macOS,65.56666666666666,0.0,0.0,0.0,0.0,1
2026-07-03 00:13:05,user_3,103.122.211.215,GB,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,0,4,0,2026-07-02 23:15:24,GB,0.0,0.0,Laptop-macOS,57.68333333333333,0.0,0.0,0.0,0.0,1
2026-07-03 00:21:52,root,206.81.164.50,JP,Success,Mobile-Android,Unknown,0.0,0.0,0,1,0,4,0,2026-07-02 22:55:32,JP,0.0,0.0,Mobile-Android,86.33333333333333,0.0,0.0,0.0,0.0,1
2026-07-03 00:27:46,user_14,55.244.64.249,DE,Success,Mobile-Android,Unknown,0.0,0.0,0,1,0,4,0,2026-07-02 23:14:32,DE,0.0,0.0,Mobile-Android,73.23333333333333,0.0,0.0,0.0,0.0,1
2026-07-03 00:33:28,user_9,204.58.22.253,IN,Success,Server-Linux,Unknown,0.0,0.0,0,1,0,4,0,2026-07-02 16:01:40,IN,0.0,0.0,Mobile-iOS,511.8,0.0,0.0,0.0,0.0,1
2026-07-03 00:36:06,db_backup,104.132.2.254,US,Failed,Mobile-Android,Unknown,0.0,0.0,1,0,0,4,0,2026-07-02 22:08:42,US,0.0,0.0,Workstation-Windows,147.4,0.0,0.0,0.0,0.0,1
2026-07-03 00:37:25,user_19,53.130.84.92,AU,Success,Mobile-Android,Unknown,0.0,0.0,0,1,0,4,0,2026-07-02 15:31:40,AU,0.0,0.0,Laptop-macOS,545.75,0.0,0.0,0.0,0.0,1
2026-07-03 00:41:43,user_17,132.89.60.14,AU,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,0,4,0,2026-07-02 23:47:29,AU,0.0,0.0,Workstation-Windows,54.233333333333334,0.0,0.0,0.0,0.0,1
2026-07-03 00:46:58,user_9,204.58.22.253,IN,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,0,4,0,2026-07-03 00:33:28,IN,0.0,0.0,Server-Linux,13.5,0.0,0.0,0.0,0.0,1
2026-07-03 00:57:19,user_1,103.180.93.15,FR,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,0,4,0,2026-07-02 22:29:34,FR,0.0,0.0,Server-Linux,147.75,0.0,0.0,0.0,0.0,1
2026-07-03 00:59:01,user_14,55.244.64.249,DE,Success,Mobile-Android,Unknown,0.0,0.0,0,1,0,4,0,2026-07-03 00:27:46,DE,0.0,0.0,Mobile-Android,31.25,0.0,0.0,0.0,0.0,1
2026-07-03 01:01:31,user_15,131.229.51.135,JP,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,1,4,0,2026-07-02 23:58:02,JP,0.0,0.0,Mobile-Android,63.483333333333334,0.0,0.0,0.0,0.0,1
2026-07-03 01:01:54,user_19,53.130.84.92,AU,Success,Server-Linux,Unknown,0.0,0.0,0,1,1,4,0,2026-07-03 00:37:25,AU,0.0,0.0,Mobile-Android,24.483333333333334,0.0,0.0,0.0,0.0,1
2026-07-03 01:02:39,user_4,75.203.88.117,FR,Success,Server-Linux,Unknown,0.0,0.0,0,1,1,4,0,2026-07-02 22:18:46,FR,0.0,0.0,Mobile-Android,163.88333333333333,0.0,0.0,0.0,0.0,1
2026-07-03 01:04:55,user_1,103.180.93.15,FR,Success,Mobile-Android,Unknown,0.0,0.0,0,1,1,4,0,2026-07-03 00:57:19,FR,0.0,0.0,Workstation-Windows,7.6,0.0,0.0,0.0,0.0,1
2026-07-03 01:17:58,user_19,53.130.84.92,AU,Success,Server-Linux,Unknown,0.0,0.0,0,1,1,4,0,2026-07-03 01:01:54,AU,0.0,0.0,Server-Linux,16.066666666666666,0.0,0.0,0.0,0.0,1
2026-07-03 01:21:50,user_7,236.158.38.130,GB,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,1,4,0,2026-07-02 06:29:02,GB,0.0,0.0,Laptop-macOS,1132.8,0.0,0.0,0.0,0.0,1
2026-07-03 01:24:31,user_19,53.130.84.92,AU,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,1,4,0,2026-07-03 01:17:58,AU,0.0,0.0,Server-Linux,6.55,0.0,0.0,1.0,0.0,1
2026-07-03 01:26:26,user_19,53.130.84.92,AU,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,1,4,0,2026-07-03 01:24:31,AU,0.0,0.0,Mobile-iOS,1.9166666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 01:33:24,admin,253.8.175.35,AU,Success,Server-Linux,Unknown,0.0,0.0,0,1,1,4,0,2026-07-02 07:51:08,AU,0.0,0.0,Workstation-Windows,1062.2666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 01:36:28,user_18,242.250.9.90,US,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,1,4,0,2026-07-02 09:25:04,US,0.0,0.0,Workstation-Windows,971.4,0.0,0.0,0.0,0.0,1
2026-07-03 01:42:34,user_9,204.58.22.253,IN,Success,Mobile-Android,Unknown,0.0,0.0,0,1,1,4,0,2026-07-03 00:46:58,IN,0.0,0.0,Workstation-Windows,55.6,0.0,0.0,0.0,0.0,1
2026-07-03 01:47:03,user_9,204.58.22.253,IN,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,1,4,0,2026-07-03 01:42:34,IN,0.0,0.0,Mobile-Android,4.483333333333333,0.0,0.0,0.0,0.0,1
2026-07-03 01:47:32,user_11,59.170.220.188,JP,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,1,4,0,2026-07-02 23:48:04,JP,0.0,0.0,Mobile-Android,119.46666666666667,0.0,0.0,0.0,1.0,1
2026-07-03 01:52:29,user_17,132.89.60.14,AU,Failed,Workstation-Windows,Unknown,0.0,0.0,1,0,1,4,0,2026-07-03 00:41:43,AU,0.0,0.0,Workstation-Windows,70.76666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 02:02:17,user_5,100.104.152.131,US,Success,Mobile-Android,Unknown,0.0,0.0,0,1,2,4,0,2026-07-02 22:09:54,US,0.0,0.0,Laptop-macOS,232.38333333333333,0.0,0.0,0.0,0.0,1
2026-07-03 02:07:23,user_6,150.53.2.88,US,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,2,4,0,2026-07-02 22:43:46,US,0.0,0.0,Laptop-macOS,203.61666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 02:11:26,user_14,55.244.64.249,DE,Success,Server-Linux,Unknown,0.0,0.0,0,1,2,4,0,2026-07-03 00:59:01,DE,0.0,0.0,Mobile-Android,72.41666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 02:20:47,user_6,150.53.2.88,US,Success,Mobile-Android,Unknown,0.0,0.0,0,1,2,4,0,2026-07-03 02:07:23,US,0.0,0.0,Mobile-iOS,13.4,0.0,0.0,0.0,0.0,1
2026-07-03 02:26:31,user_4,75.203.88.117,FR,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,2,4,0,2026-07-03 01:02:39,FR,0.0,0.0,Server-Linux,83.86666666666666,0.0,0.0,0.0,0.0,1
2026-07-03 02:28:15,user_13,175.190.51.108,US,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,2,4,0,2026-07-02 16:16:46,US,0.0,0.0,Mobile-Android,611.4833333333333,0.0,0.0,0.0,0.0,1
2026-07-03 02:30:09,user_4,75.203.88.117,FR,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,2,4,0,2026-07-03 02:26:31,FR,0.0,0.0,Laptop-macOS,3.6333333333333333,0.0,0.0,0.0,0.0,1
2026-07-03 02:32:48,user_15,131.229.51.135,JP,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,2,4,0,2026-07-03 01:01:31,JP,0.0,0.0,Mobile-iOS,91.28333333333333,0.0,0.0,1.0,0.0,1
2026-07-03 02:40:17,user_13,175.190.51.108,US,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,2,4,0,2026-07-03 02:28:15,US,0.0,0.0,Workstation-Windows,12.033333333333333,0.0,0.0,1.0,0.0,1
2026-07-03 02:55:04,user_9,204.58.22.253,IN,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,2,4,0,2026-07-03 01:47:03,IN,0.0,0.0,Laptop-macOS,68.01666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 02:55:30,db_backup,104.132.2.254,US,Success,Mobile-Android,Unknown,0.0,0.0,0,1,2,4,0,2026-07-03 00:36:06,US,0.0,0.0,Mobile-Android,139.4,0.0,0.0,1.0,0.0,1
2026-07-03 03:14:51,user_8,192.188.21.161,JP,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,3,4,0,2026-07-02 23:16:39,JP,0.0,0.0,Mobile-Android,238.2,0.0,0.0,0.0,0.0,1
2026-07-03 03:21:55,user_14,55.244.64.249,DE,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,3,4,0,2026-07-03 02:11:26,DE,0.0,0.0,Server-Linux,70.48333333333333,0.0,0.0,0.0,1.0,1
2026-07-03 03:25:26,user_11,59.170.220.188,JP,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,3,4,0,2026-07-03 01:47:32,JP,0.0,0.0,Workstation-Windows,97.9,0.0,0.0,0.0,0.0,1
2026-07-03 03:26:55,user_13,175.190.51.108,US,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,3,4,0,2026-07-03 02:40:17,US,0.0,0.0,Mobile-iOS,46.63333333333333,0.0,0.0,0.0,0.0,1
2026-07-03 03:40:26,db_backup,104.132.2.254,US,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,3,4,0,2026-07-03 02:55:30,US,0.0,0.0,Mobile-Android,44.93333333333333,0.0,0.0,0.0,0.0,1
2026-07-03 03:45:17,user_10,236.89.49.219,AU,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,3,4,0,2026-07-02 13:42:13,AU,0.0,0.0,Mobile-iOS,843.0666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 03:47:35,user_5,100.104.152.131,US,Success,Mobile-Android,Unknown,0.0,0.0,0,1,3,4,0,2026-07-03 02:02:17,US,0.0,0.0,Mobile-Android,105.3,0.0,0.0,0.0,0.0,1
2026-07-03 03:48:48,user_19,53.130.84.92,AU,Success,Mobile-Android,Unknown,0.0,0.0,0,1,3,4,0,2026-07-03 01:26:26,AU,0.0,0.0,Laptop-macOS,142.36666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 03:50:06,user_12,208.15.190.190,DE,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,3,4,0,2026-07-02 23:46:57,DE,0.0,0.0,Server-Linux,243.15,0.0,0.0,0.0,1.0,1
2026-07-03 04:10:40,user_12,208.15.190.190,DE,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,4,4,0,2026-07-03 03:50:06,DE,0.0,0.0,Mobile-iOS,20.566666666666666,0.0,0.0,0.0,0.0,1
2026-07-03 04:12:45,user_7,236.158.38.130,GB,Success,Mobile-iOS,Unknown,0.0,0.0,0,1,4,4,0,2026-07-03 01:21:50,GB,0.0,0.0,Workstation-Windows,170.91666666666666,0.0,0.0,0.0,0.0,1
2026-07-03 04:19:08,admin,253.8.175.35,AU,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,4,4,0,2026-07-03 01:33:24,AU,0.0,0.0,Server-Linux,165.73333333333332,0.0,0.0,0.0,0.0,1
2026-07-03 04:23:32,user_4,75.203.88.117,FR,Failed,Mobile-iOS,Unknown,0.0,0.0,1,0,4,4,0,2026-07-03 02:30:09,FR,0.0,0.0,Workstation-Windows,113.38333333333334,0.0,0.0,0.0,0.0,1
2026-07-03 04:32:17,user_2,107.72.189.21,FR,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,4,4,0,2026-07-02 23:26:35,FR,0.0,0.0,Mobile-iOS,305.7,0.0,0.0,0.0,0.0,1
2026-07-03 04:34:07,user_11,59.170.220.188,JP,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,4,4,0,2026-07-03 03:25:26,JP,0.0,0.0,Mobile-iOS,68.68333333333334,0.0,0.0,0.0,0.0,1
2026-07-03 04:38:34,user_15,131.229.51.135,JP,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,4,4,0,2026-07-03 02:32:48,JP,0.0,0.0,Mobile-iOS,125.76666666666667,0.0,0.0,0.0,1.0,1
2026-07-03 04:43:52,user_4,75.203.88.117,FR,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,4,4,0,2026-07-03 04:23:32,FR,0.0,0.0,Mobile-iOS,20.333333333333332,0.0,0.0,0.0,0.0,1
2026-07-03 04:50:26,user_9,204.58.22.253,IN,Success,Server-Linux,Unknown,0.0,0.0,0,1,4,4,0,2026-07-03 02:55:04,IN,0.0,0.0,Mobile-iOS,115.36666666666666,0.0,0.0,0.0,0.0,1
2026-07-03 04:50:27,user_10,236.89.49.219,AU,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,4,4,0,2026-07-03 03:45:17,AU,0.0,0.0,Mobile-iOS,65.16666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 05:07:17,root,206.81.164.50,JP,Failed,Workstation-Windows,Unknown,0.0,0.0,1,0,5,4,0,2026-07-03 00:21:52,JP,0.0,0.0,Mobile-Android,285.4166666666667,0.0,0.0,0.0,0.0,1
2026-07-03 05:14:00,db_backup,104.132.2.254,US,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,5,4,0,2026-07-03 03:40:26,US,0.0,0.0,Laptop-macOS,93.56666666666666,0.0,0.0,0.0,1.0,1
2026-07-03 05:18:26,user_20,111.188.199.172,IN,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,5,4,0,2026-07-02 15:41:52,IN,0.0,0.0,Workstation-Windows,816.5666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 05:23:45,user_9,204.58.22.253,IN,Failed,Mobile-Android,Unknown,0.0,0.0,1,0,5,4,0,2026-07-03 04:50:26,IN,0.0,0.0,Server-Linux,33.31666666666667,0.0,0.0,0.0,0.0,1
2026-07-03 05:25:11,admin,253.8.175.35,AU,Success,Laptop-macOS,Unknown,0.0,0.0,0,1,5,4,0,2026-07-03 04:19:08,AU,0.0,0.0,Workstation-Windows,66.05,0.0,0.0,0.0,0.0,1
2026-07-03 05:32:11,user_6,150.53.2.88,US,Success,Workstation-Windows,Unknown,0.0,0.0,0,1,5,4,0,2026-07-03 02:20:47,US,0.0,0.0,Mobile-Android,191.4,0.0,0.0,0.0,0.0,1
